,AVG LAT,AVG LON,COMMON NAME,OBSERVATION COUNT,OBSERVATION_DATE,TEMPERATURE,TIME_DELTAS,VERTICES
37,28.5765710333,-82.09270145,Purple Martin,25,2011-02-18,289.400024414,4173000.0,28.64*-81.40*6&28.10*-81.63*1&27.91*-82.32*6&30.13*-81.38*3&26.49*-80.16*8&30.19*-85.67*1
38,28.1530977222,-84.0934585,Purple Martin,35,2011-02-19,289.820007324,4258800.0,28.64*-81.40*5&17.87*-88.52*6&27.91*-82.32*6&27.02*-82.02*4&28.89*-81.81*7&30.02*-81.33*1&32.40*-85.94*4&30.43*-87.84*1&30.19*-85.67*1
39,27.1140644667,-84.4537491667,Purple Martin,12,2011-02-20,290.100006104,4347000.0,30.66*-84.21*1&27.91*-82.32*4&28.58*-81.00*1&27.91*-82.32*4&29.65*-82.37*1&17.98*-94.51*1
40,29.0557792571,-83.2354180286,Purple Martin,15,2011-02-21,293.41998291,4435200.0,27.91*-82.32*4&29.65*-82.37*2&30.66*-84.21*3&30.19*-85.67*1&26.49*-80.16*3&28.31*-82.25*1&30.19*-85.67*1
41,26.1725073111,-83.3269858333,Purple Martin,17,2011-02-22,291.119995117,4513200.0,28.26*-82.71*1&30.52*-87.91*7&8.74*-83.35*1&28.20*-82.46*1&27.83*-82.39*1&30.51*-85.66*1&27.73*-82.26*1&26.43*-81.83*1&27.32*-81.38*3
42,29.3830809,-83.5313058,Purple Martin,5,2011-02-23,288.720001221,4617600.0,28.26*-82.71*3&30.51*-84.35*2
43,28.2576287143,-83.2073463429,Purple Martin,19,2011-02-24,292.700012207,4689960.0,30.25*-87.82*4&28.10*-81.63*6&26.19*-81.79*1&26.19*-81.79*1&28.20*-82.46*1&28.21*-82.76*5&30.66*-84.21*1
44,24.96756899,-82.82407636,Purple Martin,50,2011-02-25,294.600006104,4775400.0,27.47*-81.54*5&28.64*-81.40*8&28.10*-81.63*3&30.32*-87.28*5&28.20*-82.46*2&27.52*-82.57*1&10.45*-84.01*5&9.12*-79.71*10&27.49*-81.46*8&32.35*-86.18*3
45,29.820572,-83.380962775,Purple Martin,18,2011-02-26,291.299987793,4862100.0,28.32*-82.72*1&30.65*-84.22*8&30.66*-84.22*8&29.65*-82.37*1
46,27.89129052,-82.52687116,Purple Martin,20,2011-02-27,293.91998291,4957200.0,30.19*-85.67*10&26.46*-81.72*5&28.26*-82.71*3&26.49*-80.16*1&28.07*-82.38*1
47,28.7800287111,-83.8851048222,Purple Martin,65,2011-02-28,293.470001221,5031900.0,28.26*-82.71*2&30.49*-86.49*2&28.10*-81.63*8&25.90*-81.31*35&28.58*-81.36*1&30.25*-88.11*1&30.48*-86.61*3&30.48*-86.61*1&26.48*-80.14*12
48,29.6522590125,-84.4914524,Purple Martin,19,2011-03-01,287.25,5123220.0,32.34*-86.19*1&28.10*-81.63*2&30.48*-86.61*2&30.48*-86.64*5&26.48*-81.86*1&29.44*-83.29*2&29.44*-83.29*3&30.45*-86.42*3
49,29.6063379167,-83.5540755333,Purple Martin,27,2011-03-02,289.650024414,5206800.0,28.26*-82.71*4&28.10*-81.63*4&34.61*-86.93*2&28.11*-82.84*6&28.37*-81.55*8&30.19*-85.67*3
50,28.3309373833,-83.1854115667,Purple Martin,8,2011-03-03,292.369995117,5296020.0,30.25*-87.82*1&28.20*-82.46*1&29.44*-83.29*2&25.45*-80.46*1&28.80*-82.42*1&27.84*-82.67*2
