,AVG LAT,AVG LON,COMMON NAME,OBSERVATION COUNT,OBSERVATION_DATE,TEMPERATURE,TIME_DELTAS,VERTICES
155,41.9029582267,-114.72646394,Lazuli Bunting,85,2011-06-24,286.970001221,15051600.0,40.85*-122.86*3&38.66*-119.73*2&40.83*-123.69*19&37.07*-119.11*1&37.36*-122.23*1&46.76*-100.85*1&39.06*-108.48*1&37.94*-119.07*2&34.60*-112.44*1&37.26*-122.36*1&39.37*-104.78*2&49.78*-119.52*1&49.77*-119.52*3&49.77*-119.52*1&38.33*-122.40*6&35.47*-121.00*2&40.87*-123.99*4&46.83*-103.46*1&41.31*-122.79*2&40.64*-104.34*1&46.60*-103.44*1&47.60*-103.26*1&39.10*-119.60*3&46.00*-103.26*1&42.40*-114.31*4&42.30*-114.25*10&42.28*-114.26*2&42.25*-114.25*2&39.09*-119.58*2&46.92*-103.46*4
156,40.324762071,-116.940797855,Lazuli Bunting,67,2011-06-25,279.549987793,15139800.0,49.84*-119.70*1&46.29*-103.92*1&40.15*-122.34*1&40.95*-124.11*1&50.05*-110.67*1&37.20*-121.41*2&42.49*-114.30*2&37.63*-122.03*1&39.37*-104.78*3&39.13*-123.13*1&37.94*-119.07*2&50.37*-122.86*2&37.19*-121.41*1&38.78*-108.25*2&37.22*-121.45*3&37.32*-122.16*1&42.24*-114.27*6&37.23*-121.44*1&42.18*-122.72*1&42.19*-114.29*2&46.96*-103.46*1&38.43*-123.01*6&34.37*-117.80*2&46.09*-104.19*1&42.11*-111.98*2&36.89*-121.29*4&34.30*-118.01*3&34.30*-118.01*4&34.23*-118.18*6&42.05*-122.51*2&34.58*-112.43*1
157,41.8108365154,-117.163888574,Lazuli Bunting,99,2011-06-26,290.520019531,15225000.0,38.76*-121.10*12&45.48*-109.72*1&42.07*-124.21*1&40.28*-105.29*1&37.36*-122.23*1&34.60*-112.44*1&38.67*-122.67*3&42.29*-114.05*8&34.27*-118.09*2&40.08*-120.92*1&34.32*-118.01*1&51.03*-118.24*1&46.61*-116.80*4&40.22*-105.27*6&50.24*-119.07*1&38.32*-120.69*5&39.49*-105.09*1&42.15*-122.50*6&40.95*-124.11*1&38.74*-122.76*6&40.88*-123.99*1&42.32*-114.05*6&50.29*-118.86*1&50.30*-118.84*2&34.37*-117.75*1&43.52*-116.06*1&40.29*-123.81*1&40.25*-105.22*2&47.93*-104.33*1&50.04*-110.65*3&44.41*-123.31*8&38.28*-120.73*2&37.33*-122.23*1&44.25*-114.51*1&45.71*-110.97*1&35.98*-118.50*1&44.41*-123.34*1&34.23*-118.16*1&49.91*-120.83*1
158,41.9273846267,-114.75193392,Lazuli Bunting,37,2011-06-27,294.549987793,15312600.0,39.24*-107.98*5&40.40*-105.15*1&39.37*-104.78*1&50.12*-122.96*1&40.20*-123.71*17&38.45*-121.48*1&46.92*-103.53*2&39.27*-107.77*1&36.55*-118.77*1&44.41*-120.49*1&43.06*-116.64*1&42.26*-122.43*1&44.33*-120.19*1&39.93*-105.26*2&44.40*-120.16*1
159,42.92862748,-114.891409585,Lazuli Bunting,42,2011-06-28,285.41998291,15394260.0,50.41*-118.77*14&50.38*-114.65*3&45.29*-107.98*1&39.99*-105.30*1&49.11*-116.20*1&37.51*-104.70*1&42.57*-112.31*1&39.37*-104.78*3&35.08*-119.16*3&36.27*-118.94*1&38.32*-120.69*1&37.41*-122.19*1&49.08*-123.02*1&38.32*-120.69*2&46.96*-103.46*1&49.46*-109.51*1&39.52*-118.01*2&50.76*-116.20*1&44.74*-120.60*1&38.01*-120.67*2
160,41.9649972259,-116.524538641,Lazuli Bunting,82,2011-06-29,294.270019531,15485340.0,45.02*-107.14*1&38.88*-107.60*4&46.77*-103.49*3&34.60*-112.44*2&39.37*-104.78*2&46.39*-105.86*4&40.85*-124.06*1&40.49*-106.84*1&35.08*-119.16*2&42.75*-112.39*1&39.08*-121.76*1&49.08*-123.02*1&38.42*-120.82*10&42.04*-122.56*12&34.17*-116.84*15&50.52*-119.38*1&39.24*-107.97*1&37.74*-122.45*1&51.70*-119.46*1&45.57*-121.59*1&38.45*-121.48*1&42.26*-122.52*1&42.22*-122.60*1&42.27*-122.61*10&40.43*-120.67*2&42.27*-122.43*1&47.37*-114.26*1
161,41.8422601857,-117.612841871,Lazuli Bunting,49,2011-06-30,282.66998291,15570900.0,45.42*-110.69*1&42.44*-122.89*1&42.45*-122.95*12&49.20*-119.55*2&34.18*-117.32*3&39.91*-122.08*16&39.37*-104.78*1&37.94*-119.07*1&50.96*-119.72*2&43.27*-123.05*4&38.27*-120.76*2&38.30*-120.75*2&43.60*-116.15*1&40.49*-106.82*1
162,43.8632662962,-116.298980008,Lazuli Bunting,45,2011-07-01,289.820007324,15655560.0,44.35*-120.51*1&39.37*-104.69*1&49.12*-118.45*2&49.12*-118.44*1&39.07*-108.60*1&49.15*-118.46*3&44.40*-120.43*7&49.16*-118.46*2&39.75*-121.98*2&42.66*-112.28*1&38.23*-105.08*1&39.90*-102.16*1&39.37*-104.78*2&39.00*-123.08*2&49.40*-117.21*4&36.80*-121.58*1&49.40*-114.11*2&49.90*-121.46*3&40.86*-123.99*1&49.21*-118.43*1&42.28*-124.39*1&49.61*-115.81*1&41.85*-122.57*1&41.87*-122.72*1&43.31*-112.08*1&43.31*-112.01*1
163,40.932928325,-118.24239075,Lazuli Bunting,61,2011-07-02,295.029998779,15742200.0,34.37*-118.45*1&49.31*-119.54*2&37.36*-122.23*1&35.26*-116.07*1&31.88*-110.21*3&39.13*-123.13*3&40.85*-124.06*1&40.97*-117.48*3&40.86*-124.09*2&50.32*-119.21*2&45.16*-108.48*2&45.61*-111.00*6&50.66*-119.17*2&43.31*-112.01*1&43.64*-116.20*1&42.04*-122.56*15&38.55*-121.62*1&44.72*-115.00*1&43.31*-112.01*1&34.57*-120.52*1&40.08*-123.80*4&35.71*-118.56*2&40.47*-124.21*1&34.26*-118.19*4
164,41.8285547059,-116.297529226,Lazuli Bunting,101,2011-07-03,282.470001221,15829260.0,50.01*-120.89*2&41.55*-120.14*1&32.00*-109.27*1&41.31*-120.10*1&40.25*-105.22*4&34.27*-118.17*13&49.47*-119.60*2&32.84*-117.04*1&39.49*-105.09*1&49.46*-119.61*3&49.05*-104.90*1&40.60*-124.16*1&37.94*-122.30*6&41.24*-120.35*1&40.31*-123.80*2&50.75*-119.34*1&36.98*-122.14*4&42.18*-122.47*3&40.09*-123.80*15&43.30*-112.27*2&36.81*-121.57*4&44.72*-115.00*4&41.16*-123.89*8&34.84*-120.39*1&49.23*-122.80*1&45.74*-108.43*1&39.93*-105.27*9&42.21*-122.39*1&39.47*-105.24*1&48.03*-106.48*1&41.56*-120.31*1&42.04*-122.56*1&36.40*-105.59*1&46.95*-103.53*2
165,40.8587569455,-116.085898032,Lazuli Bunting,82,2011-07-04,295.270019531,15914700.0,39.06*-108.60*1&40.02*-105.34*1&39.64*-106.05*1&37.36*-122.23*1&40.82*-105.20*1&41.51*-120.22*1&50.66*-119.17*1&39.97*-120.89*3&38.28*-120.76*1&37.24*-118.60*1&39.67*-105.26*2&38.30*-120.75*2&38.32*-120.69*3&44.72*-115.00*10&50.23*-119.31*1&38.42*-120.82*2&39.94*-105.26*1&44.43*-123.30*1&40.34*-123.86*2&39.69*-105.20*13&40.11*-123.76*20&40.16*-123.62*13
166,38.8160647385,-111.252264946,Lazuli Bunting,24,2011-07-05,293.070007324,16005600.0,38.27*-108.54*3&37.26*-122.36*1&39.41*-104.77*2&35.22*-106.61*1&39.50*-104.77*1&39.37*-104.78*1&40.85*-124.06*1&38.86*-107.59*3&39.70*-105.29*1&39.37*-107.03*3&34.56*-120.09*3&50.42*-121.33*1&31.81*-109.06*3
167,41.6736024773,-116.699519627,Lazuli Bunting,36,2011-07-06,294.400024414,16091100.0,40.08*-121.26*5&39.26*-105.01*1&39.09*-121.36*2&42.08*-122.72*4&44.43*-123.30*1&40.64*-104.34*1&44.52*-123.35*1&36.49*-104.97*1&40.58*-105.04*1&40.68*-104.35*1&40.85*-124.06*1&40.28*-123.77*3&42.44*-122.87*2&50.67*-120.07*1&39.13*-123.13*1&49.23*-122.80*1&42.12*-122.56*2&32.91*-116.57*1&45.37*-109.89*1&39.56*-120.26*3&42.30*-114.25*1&44.11*-111.46*1
168,40.8738244222,-114.732766011,Lazuli Bunting,38,2011-07-07,299.520019531,16178400.0,34.18*-117.32*2&39.93*-105.26*1&38.79*-107.73*4&44.52*-123.35*1&46.61*-116.80*6&39.37*-104.78*1&39.94*-105.26*1&40.48*-105.23*3&40.85*-124.06*1&36.80*-121.58*4&36.78*-121.41*1&43.94*-121.43*1&38.79*-107.73*3&37.26*-122.36*1&42.57*-112.31*1&44.61*-123.28*4&44.74*-115.02*2&45.56*-110.28*1
169,40.4997083625,-114.189346156,Lazuli Bunting,34,2011-07-08,294.900024414,16263000.0,42.84*-103.54*1&40.28*-115.57*10&39.06*-108.60*1&46.89*-102.26*1&35.97*-118.51*4&44.41*-123.32*1&39.37*-104.78*2&40.85*-124.06*1&32.84*-116.79*1&49.51*-115.06*2&43.52*-116.06*1&34.30*-118.01*1&40.28*-105.29*2&44.80*-114.83*2&34.22*-118.16*2&38.85*-122.18*2
170,41.823629225,-114.871061735,Lazuli Bunting,43,2011-07-09,296.950012207,16347600.0,36.10*-112.10*1&40.50*-115.37*2&33.71*-117.62*9&46.47*-116.91*1&47.98*-114.18*1&40.28*-105.29*6&37.36*-122.23*1&40.15*-122.34*1&46.37*-116.86*2&38.54*-106.00*1&49.23*-122.80*2&39.99*-105.28*1&40.00*-105.29*1&44.52*-123.35*1&42.09*-122.48*1&38.01*-120.68*6&46.38*-116.95*1&42.03*-122.56*1&46.29*-103.92*2&40.46*-105.22*2
171,40.8599286071,-115.301658704,Lazuli Bunting,99,2011-07-10,291.820007324,16432800.0,46.87*-115.68*10&39.40*-104.77*2&37.36*-122.23*1&35.97*-118.48*2&38.77*-120.45*4&32.71*-108.30*1&39.37*-104.78*4&39.67*-105.26*1&44.41*-123.29*1&37.36*-122.25*4&40.28*-105.32*1&37.94*-119.07*1&49.26*-115.06*13&38.80*-120.40*24&49.04*-119.14*1&35.47*-121.00*2&38.05*-122.62*1&49.25*-115.04*1&40.40*-104.66*1&49.04*-119.15*1&45.58*-111.08*1&38.13*-122.17*9&35.97*-118.48*1&34.38*-118.45*8&45.18*-114.72*1&46.22*-107.25*1&41.17*-121.36*1&38.03*-108.00*1
172,41.3460694882,-116.745400447,Lazuli Bunting,63,2011-07-11,292.549987793,16524900.0,39.24*-107.98*7&35.29*-120.63*1&39.07*-108.60*1&50.75*-119.33*1&39.13*-123.13*4&40.85*-124.06*1&35.34*-120.82*1&40.58*-105.18*3&40.20*-123.71*16&37.90*-122.26*2&47.37*-114.26*1&49.51*-115.06*3&32.95*-116.61*4&51.43*-122.06*1&37.87*-121.94*1&47.37*-114.26*15&38.06*-104.79*1
173,40.9827190538,-116.413185569,Lazuli Bunting,18,2011-07-12,289.520019531,16608600.0,35.43*-118.36*1&37.16*-118.32*2&44.42*-123.32*4&38.94*-108.34*1&39.37*-104.78*1&41.49*-121.94*1&50.75*-119.34*1&39.33*-104.74*1&43.52*-116.06*1&34.17*-117.53*2&51.93*-122.28*1&38.00*-119.15*1&38.26*-119.22*1
174,39.949613385,-120.40588269,Lazuli Bunting,36,2011-07-13,290.75,16696200.0,38.88*-107.60*2&35.07*-118.48*1&40.88*-124.01*1&37.26*-122.36*1&37.26*-122.36*1&43.55*-116.09*3&44.43*-123.30*5&44.86*-117.97*4&40.88*-124.09*1&42.01*-122.65*1&39.55*-122.96*2&37.25*-119.99*1&44.42*-123.32*3&37.31*-119.98*1&37.38*-119.97*3&37.41*-119.97*1&39.70*-122.99*2&45.39*-121.54*1&41.24*-120.35*1&34.27*-118.15*1
175,39.40854026,-116.349198647,Lazuli Bunting,43,2011-07-14,294.0,16782000.0,40.05*-105.17*1&41.19*-120.21*6&38.90*-107.87*1&45.45*-122.48*1&34.18*-117.32*6&38.90*-107.91*1&37.26*-122.36*1&38.45*-121.48*1&32.95*-116.61*8&38.60*-121.58*1&43.63*-123.57*1&39.37*-107.03*1&40.31*-123.39*10&39.33*-104.74*1&42.54*-123.51*3
176,38.91502242,-116.397803284,Lazuli Bunting,58,2011-07-15,288.75,16868520.0,34.19*-118.18*3&40.50*-107.17*4&34.26*-110.17*1&40.15*-122.34*1&40.70*-105.08*1&35.88*-118.30*1&37.99*-119.14*1&42.07*-122.71*1&49.46*-119.61*2&39.49*-119.90*3&40.51*-107.49*4&39.43*-105.07*1&37.73*-119.75*5&37.71*-119.73*6&34.18*-117.32*2&37.71*-119.74*2&37.70*-119.73*1&37.70*-119.74*2&37.70*-119.74*1&37.70*-119.75*2&37.40*-120.00*1&37.39*-120.00*2&37.38*-120.00*3&40.56*-105.02*1&47.37*-114.26*7
177,41.6388797652,-115.101255804,Lazuli Bunting,50,2011-07-16,294.100006104,16951800.0,39.94*-105.26*2&49.40*-117.21*4&50.05*-110.67*1&33.11*-116.67*1&49.47*-119.60*4&39.25*-105.23*3&44.43*-123.30*1&33.24*-116.76*6&44.42*-123.30*5&44.42*-123.32*1&38.79*-120.41*4&34.22*-116.97*1&49.30*-119.53*2&39.60*-107.19*2&38.78*-120.42*3&39.80*-105.25*1&42.05*-112.65*1&37.90*-122.26*1&39.24*-105.28*1&49.00*-101.19*1&49.42*-117.19*1&34.26*-116.74*3&37.61*-120.93*1
178,38.6558182889,-115.745384117,Lazuli Bunting,60,2011-07-17,289.220001221,17042400.0,37.36*-122.23*1&38.78*-108.25*1&35.24*-111.49*7&42.07*-124.21*2&37.99*-119.14*1&40.09*-123.80*20&32.71*-108.30*2&39.37*-104.78*2&44.42*-123.32*1&34.10*-118.72*2&47.35*-116.58*2&40.56*-105.17*1&46.72*-116.92*1&37.81*-122.04*5&39.93*-105.27*9&32.86*-116.89*1&34.22*-118.16*1&34.22*-118.15*1
179,39.1583974818,-114.311244173,Lazuli Bunting,27,2011-07-18,302.619995117,17128200.0,31.36*-109.26*1&39.06*-108.60*1&32.29*-111.03*1&45.41*-116.30*6&34.11*-117.95*2&39.13*-123.13*1&39.80*-105.25*10&40.85*-124.06*1&43.31*-114.14*1&45.42*-122.41*2&40.00*-105.29*1
180,39.8265981769,-115.536405477,Lazuli Bunting,41,2011-07-19,296.049987793,17211600.0,39.37*-104.69*1&37.59*-121.19*1&45.61*-111.00*1&37.96*-119.12*1&45.42*-116.03*20&38.42*-105.19*1&34.46*-114.36*1&40.58*-105.18*5&43.63*-123.57*3&37.32*-122.19*3&37.62*-120.96*1&34.27*-118.04*2&45.48*-120.47*1
181,39.4462408167,-115.218237258,Lazuli Bunting,31,2011-07-20,295.850006104,17301000.0,39.93*-105.21*3&40.54*-109.00*3&34.19*-109.98*7&39.37*-104.78*3&37.26*-122.36*1&43.69*-116.18*6&37.62*-121.20*2&43.73*-116.12*2&42.21*-122.40*1&37.01*-122.09*1&43.77*-116.10*1&34.02*-117.19*1
182,40.9660054625,-118.495488813,Lazuli Bunting,23,2011-07-21,292.470001221,17370000.0,38.19*-122.19*1&35.24*-111.49*3&39.91*-122.08*4&39.27*-107.85*1&37.96*-119.12*1&39.37*-104.78*2&44.43*-123.30*1&37.26*-122.36*1&44.42*-123.32*2&39.08*-108.61*1&37.76*-118.60*1&41.46*-120.52*1&51.86*-122.64*1&41.38*-122.99*1&42.45*-123.67*1&45.42*-122.41*1
183,39.4192983889,-115.0192409,Lazuli Bunting,14,2011-07-22,295.450012207,17472600.0,39.37*-104.69*1&37.36*-122.23*1&34.26*-110.17*2&39.37*-104.78*1&38.41*-105.14*2&38.70*-120.04*2&38.45*-121.48*1&44.43*-123.30*2&44.41*-123.34*2
184,38.1142877091,-116.698010918,Lazuli Bunting,17,2011-07-23,292.400024414,17559000.0,34.64*-119.30*1&39.07*-108.43*1&43.72*-111.11*1&40.28*-123.77*1&34.38*-111.38*1&37.94*-119.07*1&45.63*-111.54*3&33.71*-118.32*1&37.30*-122.35*4&37.95*-119.12*2&34.64*-119.30*1
185,40.42325228,-114.115600013,Lazuli Bunting,37,2011-07-24,289.25,17646900.0,42.07*-124.21*1&39.37*-104.69*1&38.02*-119.15*8&38.02*-119.15*1&38.38*-104.97*1&39.37*-104.78*1&44.43*-123.30*1&37.24*-118.60*1&44.42*-123.32*3&44.42*-123.32*3&38.26*-108.52*10&45.76*-110.99*1&31.53*-110.78*1&45.71*-110.97*1&39.37*-104.99*3
186,37.0809434571,-113.960772529,Lazuli Bunting,22,2011-07-25,299.720001221,17731800.0,31.36*-109.26*1&38.80*-107.71*5&34.42*-118.11*3&32.29*-111.03*1&34.58*-112.43*1&39.37*-104.78*2&46.45*-111.99*1&37.32*-122.19*2&37.62*-120.96*1&36.48*-121.72*1&37.94*-119.07*1&34.19*-109.30*1&38.45*-121.48*1&39.86*-105.43*1
187,36.7998362455,-112.506483491,Lazuli Bunting,35,2011-07-26,293.720001221,17815500.0,40.63*-115.37*1&32.00*-109.27*1&38.80*-107.72*1&31.77*-110.66*2&34.52*-114.37*2&38.79*-107.73*9&37.32*-122.19*4&34.17*-118.09*6&38.79*-107.73*7&39.99*-105.28*1&38.00*-119.15*1
188,40.2403288154,-113.782627623,Lazuli Bunting,28,2011-07-27,301.0,17902800.0,32.00*-109.27*1&37.36*-122.23*1&40.58*-105.18*1&40.64*-105.17*2&39.37*-104.78*2&40.63*-105.22*5&41.86*-120.15*3&41.93*-120.18*2&37.29*-122.21*1&46.37*-116.86*2&40.49*-106.82*1&44.92*-119.19*6&39.70*-121.91*1
189,40.6676514667,-113.476144067,Lazuli Bunting,23,2011-07-28,298.520019531,17993700.0,34.18*-117.32*4&39.24*-107.98*9&50.75*-119.33*1&46.52*-111.59*1&32.94*-116.59*2&37.18*-103.90*1&49.24*-117.64*2&34.77*-106.73*2&41.20*-120.19*1
190,39.4209238667,-110.269695733,Lazuli Bunting,16,2011-07-29,294.299987793,18079200.0,40.50*-107.17*3&39.63*-105.23*1&38.07*-102.62*1&40.51*-107.49*6&38.62*-121.31*1&42.04*-112.80*1&43.60*-116.15*1&31.73*-110.88*1&40.09*-108.79*1
191,38.1552268636,-114.586961945,Lazuli Bunting,26,2011-07-30,301.450012207,18151200.0,31.39*-110.24*1&36.48*-121.73*1&35.24*-111.49*8&38.42*-105.19*4&35.23*-111.60*3&40.86*-124.09*2&40.53*-106.89*1&33.83*-118.34*1&45.67*-121.47*3&50.66*-119.17*1&31.39*-110.24*1
192,40.1848776929,-114.448266743,Lazuli Bunting,34,2011-07-31,284.869995117,18252000.0,50.25*-118.97*6&35.22*-106.61*1&31.56*-110.20*6&49.31*-119.64*2&38.63*-121.24*1&34.18*-118.47*1&34.02*-109.45*1&34.66*-112.40*1&39.51*-105.08*2&39.11*-123.19*1&46.96*-114.05*1&46.95*-114.09*1&31.56*-109.72*9&50.66*-119.17*1
193,39.442305575,-117.606253233,Lazuli Bunting,20,2011-08-01,288.16998291,18338400.0,49.31*-119.54*1&38.56*-121.40*1&44.01*-116.80*1&32.47*-111.30*1&34.45*-118.11*1&37.32*-122.19*4&44.88*-114.73*1&43.53*-116.60*1&38.53*-121.80*1&34.17*-118.09*5&35.22*-106.61*2&40.86*-124.09*1
194,35.93946507,-114.99841083,Lazuli Bunting,15,2011-08-02,292.75,18425700.0,39.91*-122.08*5&35.22*-106.61*1&38.57*-121.76*1&39.37*-104.78*1&35.23*-111.60*1&37.32*-122.19*2&31.56*-109.72*1&36.48*-121.72*1&31.39*-110.24*1&34.34*-119.28*1
195,38.3394853625,-115.444787,Lazuli Bunting,21,2011-08-03,292.119995117,18510000.0,38.65*-122.56*1&31.36*-109.26*10&31.55*-111.10*2&42.45*-122.87*1&49.12*-117.72*3&31.53*-110.78*1&50.66*-119.17*1&31.41*-110.11*2
196,37.6841941867,-117.166382467,Lazuli Bunting,27,2011-08-04,302.150024414,18594000.0,31.41*-110.11*5&51.65*-124.40*1&31.53*-110.78*1&33.83*-112.28*2&34.18*-118.10*1&34.17*-118.09*2&44.42*-123.32*1&34.49*-119.31*1&36.63*-121.93*1&49.23*-122.80*2&43.71*-114.40*5&33.83*-118.34*1&31.54*-110.13*2&43.09*-123.37*1&31.55*-110.14*1
197,37.7008371077,-113.280272631,Lazuli Bunting,36,2011-08-05,298.929992676,18681540.0,34.26*-114.03*1&39.37*-104.69*1&51.65*-124.40*2&34.13*-118.13*1&31.93*-110.05*1&40.76*-115.43*2&49.30*-119.53*5&40.58*-105.18*3&31.56*-109.72*2&31.56*-109.72*10&39.01*-114.22*2&31.81*-109.06*5&34.18*-118.47*1
198,37.8785597231,-114.287032254,Lazuli Bunting,29,2011-08-06,292.900024414,18772200.0,38.80*-107.71*4&32.79*-116.45*1&33.10*-116.45*1&43.70*-116.35*2&38.86*-107.62*3&42.26*-122.45*1&42.30*-114.25*5&31.57*-110.18*2&46.00*-110.05*1&33.24*-116.76*1&36.82*-120.06*2&34.35*-106.16*1&38.63*-121.24*5
199,37.2151585,-113.023623259,Lazuli Bunting,56,2011-08-07,300.100006104,18855000.0,34.26*-113.98*2&51.65*-124.40*1&38.79*-107.73*8&39.07*-108.43*1&44.42*-123.32*3&31.56*-110.20*12&36.32*-115.27*1&34.27*-118.39*4&39.37*-104.78*1&39.49*-105.09*2&31.56*-110.20*2&38.11*-122.16*2&38.79*-107.73*6&40.42*-118.87*1&31.55*-110.14*1&31.56*-109.72*8&31.47*-110.99*1
200,36.8247297875,-114.0700297,Lazuli Bunting,19,2011-08-08,300.029998779,18944400.0,34.26*-114.02*1&34.27*-114.02*1&39.05*-108.49*6&31.71*-110.88*2&43.53*-116.60*3&38.53*-121.80*2&39.05*-108.57*2&34.19*-118.18*2
201,38.8638306722,-113.490086728,Lazuli Bunting,40,2011-08-09,304.100006104,19029120.0,32.28*-111.02*1&38.39*-105.03*3&35.23*-111.80*1&36.32*-115.27*1&50.05*-110.67*1&39.24*-107.98*4&37.76*-119.80*1&39.21*-104.94*1&38.38*-104.97*1&35.24*-111.49*5&44.42*-123.32*4&43.27*-123.05*3&31.36*-109.26*2&40.48*-107.15*2&35.23*-111.60*1&43.64*-123.57*2&40.43*-120.67*1&38.63*-121.24*6
202,35.5868231333,-115.12430184,Lazuli Bunting,39,2011-08-10,290.5,19114200.0,34.15*-117.93*1&40.31*-121.15*1&32.89*-116.85*1&37.80*-119.08*1&31.79*-110.64*1&34.94*-111.75*2&35.23*-111.60*1&38.04*-107.31*2&42.08*-122.72*1&38.53*-121.80*1&34.26*-113.98*1&31.88*-110.21*12&31.73*-110.88*1&31.56*-109.72*4&38.63*-121.24*9
203,37.3042514091,-112.984420736,Lazuli Bunting,59,2011-08-11,298.600006104,19203000.0,34.26*-114.03*2&40.64*-104.34*1&34.27*-114.02*7&32.92*-110.74*2&37.08*-119.31*20&34.81*-119.15*3&38.04*-107.31*12&46.37*-116.86*2&40.58*-105.18*2&32.74*-110.65*4&38.63*-121.24*4
204,39.2237748286,-117.537716679,Lazuli Bunting,51,2011-08-12,286.369995117,19285200.0,51.02*-118.24*5&41.15*-120.28*1&34.26*-114.03*2&42.35*-122.79*3&44.43*-123.30*2&37.08*-119.31*12&44.42*-123.32*4&31.88*-110.21*4&38.62*-121.31*4&43.29*-123.42*1&31.88*-110.21*2&38.58*-107.72*1&31.55*-110.14*1&38.63*-121.24*9
205,36.4444415812,-113.206275619,Lazuli Bunting,90,2011-08-13,299.700012207,19374000.0,31.36*-109.26*20&32.28*-111.03*1&32.28*-111.02*4&32.29*-111.03*1&39.67*-105.26*3&37.94*-119.12*2&39.37*-104.78*3&37.94*-119.13*1&37.93*-119.14*2&38.45*-121.48*1&43.77*-116.27*12&35.23*-111.55*20&31.42*-111.24*1&31.38*-110.85*5&50.34*-119.15*2&31.47*-110.99*12
206,37.8101204625,-113.791703469,Lazuli Bunting,74,2011-08-14,294.200012207,19461600.0,35.72*-106.06*3&40.48*-105.23*7&50.05*-110.67*1&32.94*-115.60*1&33.80*-118.21*1&38.79*-120.41*9&35.71*-106.08*4&35.72*-106.06*4&31.74*-110.89*1&38.80*-120.37*15&35.77*-106.69*1&38.58*-121.42*1&32.74*-110.65*4&49.09*-119.61*1&35.34*-120.82*1&39.70*-121.91*20
207,38.1129543043,-114.569827691,Lazuli Bunting,74,2011-08-15,294.83001709,19546740.0,41.69*-103.54*3&33.73*-111.51*10&34.12*-118.08*1&51.65*-124.40*1&38.56*-121.40*1&49.31*-119.54*1&40.03*-120.21*1&43.53*-116.60*4&31.88*-110.21*3&44.42*-123.32*4&32.49*-111.32*5&33.80*-106.88*2&33.87*-111.47*4&38.53*-121.80*1&32.29*-111.03*5&40.43*-114.27*2&43.53*-116.60*7&39.06*-108.60*1&33.91*-111.41*2&41.95*-120.30*6&31.55*-110.14*7&32.92*-110.74*1&33.36*-111.73*2
208,37.3872397,-113.099368077,Lazuli Bunting,23,2011-08-16,290.720001221,19636200.0,37.78*-120.75*1&31.88*-110.21*1&38.42*-105.19*1&40.58*-105.18*4&35.86*-111.44*1&38.20*-105.46*1&39.00*-123.08*2&41.95*-120.30*5&40.45*-121.53*1&31.55*-110.14*3&38.86*-104.84*1&32.92*-110.74*1&38.58*-121.42*1
209,38.4217834533,-113.560481453,Lazuli Bunting,56,2011-08-17,302.720001221,19723200.0,34.29*-114.11*1&31.44*-110.11*10&38.57*-121.76*5&45.71*-108.64*1&41.95*-120.30*4&35.23*-111.60*1&34.13*-114.33*3&40.48*-107.15*2&48.70*-116.32*1&32.23*-109.82*3&38.53*-121.80*2&31.55*-110.14*20&36.81*-120.11*1&46.47*-111.99*1&40.25*-105.22*1
210,33.9077160107,-112.918146711,Lazuli Bunting,154,2011-08-18,305.299987793,19794600.0,31.99*-110.30*1&35.22*-117.76*30&31.55*-110.14*5&51.65*-124.40*4&31.63*-110.17*1&32.28*-111.02*8&42.35*-122.79*1&31.54*-110.76*1&31.54*-110.76*2&31.54*-110.76*2&41.95*-120.30*8&44.39*-123.30*1&31.59*-111.35*3&35.23*-111.60*1&31.53*-110.78*6&34.18*-118.47*1&31.56*-109.72*6&32.28*-111.02*2&31.51*-110.80*2&31.38*-110.85*6&31.38*-110.85*3&31.40*-111.09*2&31.61*-111.05*1&31.56*-109.72*7&31.56*-109.72*3&31.68*-111.06*6&31.98*-110.30*1&31.38*-110.85*40
211,36.3574281222,-113.809083789,Lazuli Bunting,53,2011-08-19,290.91998291,19892460.0,42.47*-124.34*1&31.56*-110.20*3&32.28*-111.02*4&44.42*-123.32*6&38.57*-121.76*3&50.05*-110.67*2&31.55*-110.14*1&35.23*-111.60*2&32.49*-106.92*1&32.28*-111.02*4&38.53*-121.80*1&32.28*-111.02*4&34.27*-119.13*8&43.88*-121.45*1&31.56*-109.72*1&40.34*-105.57*1&30.41*-107.85*8&32.28*-111.02*2
212,35.0562017815,-112.578398904,Lazuli Bunting,51,2011-08-20,294.150024414,19979700.0,35.67*-117.64*1&31.58*-110.13*1&31.52*-110.35*1&31.67*-110.94*2&40.30*-122.37*1&33.87*-111.47*1&39.67*-105.26*1&33.74*-115.39*8&32.28*-111.02*3&44.42*-123.32*1&33.93*-112.69*2&31.55*-110.14*1&33.59*-117.04*1&31.54*-110.76*1&35.71*-106.76*1&38.56*-121.40*1&40.43*-114.27*1&31.47*-110.99*10&31.47*-110.99*1&31.38*-110.85*1&31.47*-110.99*1&39.53*-105.06*1&31.54*-110.76*2&31.47*-110.99*2&48.03*-106.48*2&31.55*-110.14*2&38.58*-121.42*1
